248	6
2012.833333	1.8	1455.798	1.0	24.9512	121.549	27.0
2012.916667	9.9	279.1726	7.0	24.97528	121.54541	57.4
2013.25	40.9	122.3619	8.0	24.96756	121.5423	67.7
2013.25	35.8	170.7311	7.0	24.96719	121.54269	48.5
2012.833333	0.0	185.4296	0.0	24.9711	121.5317	55.3
2013.083333	27.6	515.1122	5.0	24.96299	121.5432	37.4
2012.666667	7.1	2175.03	3.0	24.96305	121.51254	32.1
2012.916667	32.4	265.0609	8.0	24.98059	121.53986	40.2
2013.166667	18.2	2179.59	3.0	24.96299	121.51252	21.8
2013.333333	21.7	1055.067	0.0	24.96211	121.54928	23.1
2012.916667	3.5	49.66105	8.0	24.95836	121.53756	57.8
2013.5	4.9	387.7721	9.0	24.98118	121.53788	44.7
2013.0	13.6	4082.015	0.0	24.94155	121.50381	15.9
2013.083333	34.0	157.6052	7.0	24.96628	121.54196	39.1
2012.833333	12.7	170.1289	1.0	24.97371	121.52984	32.9
2012.75	7.8	104.8101	5.0	24.96674	121.54067	47.0
2013.333333	37.2	186.5101	9.0	24.97703	121.54265	78.3
2013.083333	7.1	451.2438	5.0	24.97563	121.54694	57.1
2012.916667	17.7	451.6419	8.0	24.96945	121.5449	26.5
2012.75	29.6	769.4034	7.0	24.98281	121.53408	25.0
2013.333333	33.6	270.8895	0.0	24.97281	121.53265	42.9
2012.833333	12.7	187.4823	1.0	24.97388	121.52981	28.5
2013.333333	37.3	587.8877	8.0	24.97077	121.54634	37.4
2013.416667	7.5	639.6198	5.0	24.97258	121.54814	40.8
2013.083333	20.6	737.9161	2.0	24.98092	121.54739	46.4
2013.583333	18.1	1783.18	3.0	24.96731	121.51486	20.9
2013.166667	32.6	493.657	7.0	24.96968	121.54522	40.6
2013.083333	8.1	104.8101	5.0	24.96674	121.54067	51.6
2013.5	14.4	169.9803	1.0	24.97369	121.52979	50.2
2012.916667	16.9	964.7496	4.0	24.98872	121.53411	37.7
2012.833333	4.6	259.6607	6.0	24.97585	121.54516	53.7
2013.166667	13.8	4082.015	0.0	24.94155	121.50381	15.6
2013.166667	16.2	289.3248	5.0	24.98203	121.54348	46.2
2012.916667	31.7	1159.454	0.0	24.9496	121.53018	13.8
2013.333333	19.2	383.7129	8.0	24.972	121.54477	48.1
2012.75	11.4	390.5684	5.0	24.97937	121.54245	46.8
2013.25	16.2	289.3248	5.0	24.98203	121.54348	51.4
2013.166667	13.8	4082.015	0.0	24.94155	121.50381	20.0
2013.583333	31.0	1156.412	0.0	24.9489	121.53095	19.0
2013.5	34.6	3085.17	0.0	24.998	121.5155	41.2
2013.0	39.6	480.6977	4.0	24.97353	121.53885	38.8
2013.333333	14.1	289.3248	5.0	24.98203	121.54348	53.3
2013.25	17.0	1485.097	4.0	24.97073	121.517	30.7
2013.333333	13.9	289.3248	5.0	24.98203	121.54348	44.5
2013.5	23.0	3947.945	0.0	24.94783	121.50243	25.3
2013.5	13.5	2147.376	3.0	24.96299	121.51284	23.6
2012.75	38.0	461.7848	0.0	24.97229	121.53445	35.7
2013.083333	35.5	640.7391	3.0	24.97563	121.53715	40.8
2012.75	29.3	529.7771	8.0	24.98102	121.53655	40.2
2013.0	13.6	4197.349	0.0	24.93885	121.50383	13.0
2013.416667	3.9	2147.376	3.0	24.96299	121.51284	31.7
2013.25	3.7	577.9615	6.0	24.97201	121.54722	41.6
2013.5	32.6	4136.271	1.0	24.95544	121.4963	24.7
2012.666667	12.9	492.2313	5.0	24.96515	121.53737	42.5
2012.833333	18.0	373.3937	8.0	24.9866	121.54082	39.5
2013.333333	5.1	1559.827	3.0	24.97213	121.51627	28.9
2013.083333	37.7	490.3446	0.0	24.97217	121.53471	37.0
2013.333333	16.4	289.3248	5.0	24.98203	121.54348	41.2
2013.416667	19.8	640.6071	5.0	24.97017	121.54647	37.5
2013.333333	10.8	252.5822	1.0	24.9746	121.53046	117.5
2012.833333	0.0	274.0144	1.0	24.9748	121.53059	45.4
2013.583333	6.6	90.45606	9.0	24.97433	121.5431	58.1
2013.5	5.6	2408.993	0.0	24.95505	121.55964	24.7
2013.5	31.7	5512.038	1.0	24.95095	121.48458	18.8
2013.083333	16.1	289.3248	5.0	24.98203	121.54348	51.7
2012.666667	26.9	4449.27	0.0	24.94898	121.49621	15.5
2012.916667	2.0	1455.798	1.0	24.9512	121.549	25.6
2012.666667	1.1	329.9747	5.0	24.98254	121.54395	51.8
2013.416667	21.7	463.9623	9.0	24.9703	121.54458	42.0
2013.083333	11.9	1360.139	1.0	24.95204	121.54842	28.4
2012.916667	19.5	306.5947	9.0	24.98034	121.53951	42.2
2012.833333	10.3	3079.89	0.0	24.9546	121.56627	24.7
2013.5	25.9	4519.69	0.0	24.94826	121.49587	22.1
2013.583333	4.0	2147.376	3.0	24.96299	121.51284	28.4
2013.333333	15.2	461.1016	5.0	24.95425	121.5399	34.6
2013.416667	13.2	1712.632	2.0	24.96412	121.5167	30.8
2012.833333	31.3	600.8604	5.0	24.96871	121.54651	30.9
2013.25	3.8	383.8624	5.0	24.98085	121.54391	55.0
2013.166667	20.9	2185.128	3.0	24.96322	121.51237	25.7
2013.0	30.9	6396.283	1.0	24.94375	121.47883	12.2
2013.0	16.3	3529.564	0.0	24.93207	121.51597	29.3
2013.583333	33.3	196.6172	7.0	24.97701	121.54224	39.4
2013.083333	17.7	837.7233	0.0	24.96334	121.54767	28.8
2013.083333	14.0	438.8513	1.0	24.97493	121.5273	42.6
2012.666667	32.9	87.30222	10.0	24.983	121.54022	47.1
2013.416667	16.4	389.8219	6.0	24.96412	121.54273	40.6
2013.416667	38.5	216.8329	7.0	24.98086	121.54162	41.0
2013.083333	11.0	1712.632	2.0	24.96412	121.5167	28.8
2013.166667	13.0	732.8528	0.0	24.97668	121.52518	39.0
2012.833333	5.0	390.5684	5.0	24.97937	121.54245	43.1
2012.666667	33.4	186.9686	6.0	24.96604	121.54211	42.2
2013.083333	2.5	156.2442	4.0	24.96696	121.53992	36.9
2013.333333	7.1	379.5575	10.0	24.98343	121.53762	49.8
2013.416667	14.7	1717.193	2.0	24.96447	121.51649	30.5
2012.833333	20.5	2185.128	3.0	24.96322	121.51237	25.6
2013.333333	24.0	4527.687	0.0	24.94741	121.49628	14.4
2012.666667	15.6	289.3248	5.0	24.98203	121.54348	46.1
2013.333333	8.3	104.8101	5.0	24.96674	121.54067	42.8
2013.0	8.1	104.8101	5.0	24.96674	121.54067	52.5
2013.416667	36.1	519.4617	5.0	24.96305	121.53758	34.7
2012.666667	34.9	179.4538	8.0	24.97349	121.54245	39.7
2012.75	16.1	4066.587	0.0	24.94297	121.50342	12.9
2012.916667	15.0	383.2805	7.0	24.96735	121.54464	34.4
2013.5	13.6	492.2313	5.0	24.96515	121.53737	40.1
2012.833333	34.8	175.6294	8.0	24.97347	121.54271	40.9
